step,loss,loss/distill_future_flow,loss/distill_future_flow_mean,loss/distill_future_force,loss/distill_future_force_mean,loss/hand_synergy,loss/student_action,loss/student_action_arm,loss/student_action_hand,loss/tactile_refiner_delta_reg,loss/teacher_action,loss/teacher_action_arm,loss/teacher_action_hand,loss/total
15000,0.03663982,0.0,0.0,0.01363158,0.01363158,0.0,0.01822602,0.03690555,0.02387979,0.0,0.01705064,0.03566487,0.02132568,0.03663982
15100,0.03348115,0.0,0.0,0.0136678,0.0136678,0.0,0.0164809,0.0344739,0.02062748,0.0,0.01563347,0.03342911,0.01933811,0.03348115
15200,0.03311636,0.0,0.0,0.01383813,0.01383813,0.0,0.01670464,0.03441681,0.02187036,0.0,0.01502791,0.03261427,0.01858959,0.03311636
15300,0.03498137,0.0,0.0,0.01385572,0.01385572,0.0,0.01766669,0.03568588,0.02387197,0.0,0.01592911,0.03444433,0.02003349,0.03498137
15400,0.03350358,0.0,0.0,0.01291804,0.01291804,0.0,0.01676757,0.03394177,0.02157913,0.0,0.01544421,0.03245511,0.01872707,0.03350358
15500,0.03198776,0.0,0.0,0.01313274,0.01313274,0.0,0.01581383,0.03210591,0.02082794,0.0,0.01486065,0.03154096,0.01884816,0.03198776
15600,0.03738162,0.0,0.0,0.01329315,0.01329315,0.0,0.01885354,0.03614277,0.02566255,0.0,0.01719877,0.03506133,0.02134206,0.03738162
15700,0.03450212,0.0,0.0,0.01313382,0.01313382,0.0,0.01712373,0.03350535,0.02265141,0.0,0.01606501,0.0324716,0.02059655,0.03450212
15800,0.0326739,0.0,0.0,0.01319729,0.01319729,0.0,0.01627065,0.03227484,0.02162829,0.0,0.01508352,0.03109735,0.01913115,0.0326739
15900,0.0321057,0.0,0.0,0.01300776,0.01300776,0.0,0.01626581,0.0334596,0.02201544,0.0,0.01453912,0.03236773,0.0179169,0.0321057
16000,0.02961798,0.0,0.0,0.0121731,0.0121731,0.0,0.01479015,0.03092665,0.0189046,0.0,0.01361052,0.02937516,0.01639527,0.02961798
16100,0.02878131,0.0,0.0,0.01313839,0.01313839,0.0,0.01435081,0.02955561,0.01886606,0.0,0.01311666,0.02797446,0.01650088,0.02878131
16200,0.03243654,0.0,0.0,0.01297737,0.01297737,0.0,0.01596709,0.03240927,0.02084867,0.0,0.01517171,0.03138966,0.01942716,0.03243654
