step,loss,loss/distill_future_flow,loss/distill_future_flow_mean,loss/distill_future_force,loss/distill_future_force_mean,loss/hand_synergy,loss/student_action,loss/student_action_arm,loss/student_action_hand,loss/tactile_refiner_delta_reg,loss/teacher_action,loss/teacher_action_arm,loss/teacher_action_hand,loss/total
16200,0.03317074,0.0,0.0,0.01517743,0.01517743,0.0,0.01646956,0.03263327,0.02200885,0.0,0.01518344,0.03191078,0.01920029,0.03317074
16300,0.03347289,0.0,0.0,0.01621442,0.01621442,0.0,0.01651954,0.03088176,0.02343458,0.0,0.01533191,0.02997215,0.020703,0.03347289
16400,0.03360368,0.0,0.0,0.01450431,0.01450431,0.0,0.01681003,0.03222216,0.02258775,0.0,0.01534322,0.03143823,0.01951011,0.03360368
16500,0.03099626,0.0,0.0,0.01564106,0.01564106,0.0,0.01535847,0.0305725,0.02054891,0.0,0.01407369,0.0298308,0.01766805,0.03099626
16600,0.03127957,0.0,0.0,0.01444045,0.01444045,0.0,0.01537166,0.03092263,0.02028019,0.0,0.01446386,0.03051016,0.01821706,0.03127957
16700,0.02867398,0.0,0.0,0.01503005,0.01503005,0.0,0.01423343,0.02857157,0.01916083,0.0,0.01293754,0.02758461,0.01648892,0.02867398
16800,0.03102748,0.0,0.0,0.01507911,0.01507911,0.0,0.01542516,0.03052844,0.02121146,0.0,0.01409441,0.02975287,0.01783768,0.03102748
16900,0.03261105,0.0,0.0,0.01448642,0.01448642,0.0,0.01616182,0.03099559,0.02138113,0.0,0.01500058,0.02967616,0.01929863,0.03261105
17000,0.02981654,0.0,0.0,0.01457437,0.01457437,0.0,0.01455178,0.0303283,0.01892214,0.0,0.01380732,0.02996098,0.01706429,0.02981654
17100,0.02998791,0.0,0.0,0.01460681,0.01460681,0.0,0.0148095,0.03138769,0.01928769,0.0,0.01371772,0.03015979,0.01719374,0.02998791
17200,0.02772211,0.0,0.0,0.01368519,0.01368519,0.0,0.01381081,0.02704009,0.01815932,0.0,0.01254279,0.02608613,0.01599661,0.02772211
17300,0.03125012,0.0,0.0,0.0143331,0.0143331,0.0,0.01528536,0.03113728,0.02000083,0.0,0.01453145,0.03004516,0.01866663,0.03125012
17400,0.03014468,0.0,0.0,0.01409469,0.01409469,0.0,0.01486268,0.03031802,0.01929989,0.0,0.01387253,0.02950806,0.01717518,0.03014468
17500,0.02799161,0.0,0.0,0.01411042,0.01411042,0.0,0.01375577,0.02782032,0.018271,0.0,0.0128248,0.0267757,0.01637693,0.02799161
17600,0.02715367,0.0,0.0,0.01397691,0.01397691,0.0,0.01334157,0.02722721,0.01744114,0.0,0.01241441,0.02643284,0.01546424,0.02715367
17700,0.02786865,0.0,0.0,0.01397592,0.01397592,0.0,0.01364319,0.02748119,0.01785826,0.0,0.01282787,0.02719932,0.01607811,0.02786865
17800,0.02627016,0.0,0.0,0.013314,0.013314,0.0,0.01279689,0.02638246,0.01660865,0.0,0.01214187,0.02553617,0.01541362,0.02627016
17900,0.02982959,0.0,0.0,0.01368993,0.01368993,0.0,0.01465383,0.02899485,0.01939325,0.0,0.01380677,0.02802518,0.01759345,0.02982959
18000,0.02776149,0.0,0.0,0.01379235,0.01379235,0.0,0.01357133,0.02638176,0.01842828,0.0,0.01281092,0.02593039,0.01668416,0.02776149
18100,0.0253036,0.0,0.0,0.01299841,0.01299841,0.0,0.01237452,0.02624931,0.01596848,0.0,0.01162924,0.02537726,0.01443049,0.0253036
18200,0.0270063,0.0,0.0,0.01370858,0.01370858,0.0,0.01318214,0.02673945,0.01716011,0.0,0.0124533,0.02635126,0.01549633,0.0270063
18300,0.02841038,0.0,0.0,0.01324639,0.01324639,0.0,0.01386128,0.02720004,0.01801886,0.0,0.01322446,0.0267996,0.01674633,0.02841038
18400,0.02792078,0.0,0.0,0.01348757,0.01348757,0.0,0.01367679,0.02735792,0.01834285,0.0,0.01289523,0.02657637,0.01666719,0.02792078
18500,0.03190334,0.0,0.0,0.01332719,0.01332719,0.0,0.01568612,0.02998124,0.0202744,0.0,0.0148845,0.02892094,0.01881336,0.03190334
18600,0.02437014,0.0,0.0,0.01264569,0.01264569,0.0,0.01187372,0.02379001,0.01581286,0.0,0.01123185,0.02348461,0.01428987,0.02437014
18700,0.02773931,0.0,0.0,0.01301313,0.01301313,0.0,0.01363466,0.02614519,0.01861138,0.0,0.01280334,0.02561631,0.01687723,0.02773931
18800,0.02321681,0.0,0.0,0.01270595,0.01270595,0.0,0.0113557,0.02314915,0.01500771,0.0,0.01059052,0.02246084,0.01346904,0.02321681
18900,0.02406356,0.0,0.0,0.01232242,0.01232242,0.0,0.01183784,0.02420538,0.01583684,0.0,0.01099348,0.02366213,0.01409015,0.02406356
19000,0.02579689,0.0,0.0,0.01307047,0.01307047,0.0,0.01278444,0.02569255,0.01695874,0.0,0.01170541,0.02507205,0.0145483,0.02579689
19100,0.02511637,0.0,0.0,0.01252184,0.01252184,0.0,0.01231673,0.02532219,0.0155831,0.0,0.01154746,0.02469093,0.01405003,0.02511637
19200,0.0235308,0.0,0.0,0.01277692,0.01277692,0.0,0.01167453,0.02389445,0.01559923,0.0,0.01057857,0.02306593,0.01312655,0.0235308
19300,0.02538598,0.0,0.0,0.01292413,0.01292413,0.0,0.01246071,0.02515862,0.01646397,0.0,0.01163286,0.02441889,0.01480336,0.02538598
19400,0.02238474,0.0,0.0,0.01260298,0.01260298,0.0,0.01094195,0.02248147,0.01437329,0.0,0.01018249,0.02214663,0.01257339,0.02238474
19500,0.0226771,0.0,0.0,0.01234295,0.01234295,0.0,0.01107083,0.02281692,0.01434864,0.0,0.01037198,0.0227452,0.01263725,0.0226771
19600,0.02563946,0.0,0.0,0.01247206,0.01247206,0.0,0.01246623,0.02538712,0.01632888,0.0,0.01192602,0.02489604,0.01526656,0.02563946
19700,0.02467438,0.0,0.0,0.01242968,0.01242968,0.0,0.01206656,0.02378888,0.01579936,0.0,0.01136485,0.02335279,0.01410647,0.02467438
19800,0.0219458,0.0,0.0,0.01190738,0.01190738,0.0,0.01069167,0.02229866,0.0139383,0.0,0.01006339,0.02191731,0.01247342,0.0219458
19900,0.02495253,0.0,0.0,0.01229829,0.01229829,0.0,0.0123984,0.0237393,0.01683384,0.0,0.0113243,0.02310107,0.01435909,0.02495253
