step,loss,loss/distill_future_flow,loss/distill_future_flow_mean,loss/distill_future_force,loss/distill_future_force_mean,loss/hand_synergy,loss/student_action,loss/student_action_arm,loss/student_action_hand,loss/tactile_refiner_delta_reg,loss/teacher_action,loss/teacher_action_arm,loss/teacher_action_hand,loss/total
6400,0.08874819,0.0,0.0,0.04602739,0.04602739,0.0,0.04341239,0.08648056,0.05779536,0.0,0.04073307,0.08237307,0.05367456,0.08874819
6500,0.0870217,0.0,0.0,0.04076909,0.04076909,0.0,0.0429751,0.08746544,0.05867686,0.0,0.03996969,0.08444542,0.05248731,0.0870217
6600,0.0795107,0.0,0.0,0.03696107,0.03696107,0.0,0.03985819,0.07971489,0.05605937,0.0,0.0359564,0.07601179,0.04798749,0.0795107
6700,0.07314631,0.0,0.0,0.03694528,0.03694528,0.0,0.03579123,0.07603878,0.04838612,0.0,0.03366055,0.07255515,0.04428594,0.07314631
6800,0.08382886,0.0,0.0,0.03535416,0.03535416,0.0,0.04174429,0.0799341,0.05841631,0.0,0.03854915,0.07643829,0.05234833,0.08382886
6900,0.0781043,0.0,0.0,0.03247166,0.03247166,0.0,0.03897252,0.07689498,0.05355189,0.0,0.03588461,0.07479321,0.04640241,0.0781043
7000,0.08371837,0.0,0.0,0.03468254,0.03468254,0.0,0.04164509,0.08082298,0.05537513,0.0,0.03860502,0.07799488,0.0491279,0.08371837
7100,0.08347826,0.0,0.0,0.03498553,0.03498553,0.0,0.04186231,0.07724734,0.05892809,0.0,0.0381174,0.0732751,0.05106131,0.08347826
7200,0.07991634,0.0,0.0,0.03494413,0.03494413,0.0,0.03967657,0.07735628,0.05541666,0.0,0.03674535,0.0753587,0.04829739,0.07991634
7300,0.0721254,0.0,0.0,0.03403616,0.03403616,0.0,0.03553605,0.07238179,0.04894596,0.0,0.03318573,0.07041275,0.04381701,0.0721254
7400,0.07309312,0.0,0.0,0.03298736,0.03298736,0.0,0.03613269,0.07344918,0.04911318,0.0,0.0336617,0.07100371,0.04383551,0.07309312
7500,0.08055074,0.0,0.0,0.03358276,0.03358276,0.0,0.03977847,0.07632034,0.05239033,0.0,0.03741399,0.07389086,0.04838269,0.08055074
7600,0.07474171,0.0,0.0,0.03389516,0.03389516,0.0,0.03670577,0.07533714,0.04848164,0.0,0.03464643,0.07210674,0.04480634,0.07474171
7700,0.07311634,0.0,0.0,0.03070737,0.03070737,0.0,0.03563193,0.07151794,0.04729135,0.0,0.03441367,0.06826116,0.04594159,0.07311634
7800,0.0755251,0.0,0.0,0.033467,0.033467,0.0,0.03803212,0.07428506,0.05264107,0.0,0.03414628,0.07160947,0.04407735,0.0755251
7900,0.07307363,0.0,0.0,0.03125584,0.03125584,0.0,0.03679389,0.07118846,0.05220526,0.0,0.03315416,0.06881142,0.04355571,0.07307363
8000,0.07094546,0.0,0.0,0.03248301,0.03248301,0.0,0.03567148,0.06631109,0.05195911,0.0,0.03202568,0.06401545,0.04374041,0.07094546
8100,0.07111106,0.0,0.0,0.03110874,0.03110874,0.0,0.03541661,0.06901354,0.04872422,0.0,0.03258357,0.06542201,0.0435055,0.07111106
8200,0.06748181,0.0,0.0,0.03101671,0.03101671,0.0,0.03382243,0.06557272,0.04783151,0.0,0.03055771,0.06260245,0.04098984,0.06748181
8300,0.06683838,0.0,0.0,0.02998025,0.02998025,0.0,0.03279213,0.06893452,0.04253305,0.0,0.03104823,0.06678565,0.03962081,0.06683838
8400,0.06340957,0.0,0.0,0.02992713,0.02992713,0.0,0.03156435,0.06567097,0.04234163,0.0,0.02885251,0.06266315,0.03680964,0.06340957
8500,0.06541421,0.0,0.0,0.03085413,0.03085413,0.0,0.03217179,0.06550691,0.04219637,0.0,0.03015701,0.06242459,0.03908744,0.06541421
8600,0.07483821,0.0,0.0,0.03140244,0.03140244,0.0,0.03768421,0.06766065,0.05588302,0.0,0.03401377,0.06557606,0.04740849,0.07483821
8700,0.06877071,0.0,0.0,0.03214,0.03214,0.0,0.03416277,0.06649496,0.04748761,0.0,0.03139394,0.06330892,0.04199268,0.06877071
8800,0.0632833,0.0,0.0,0.03028432,0.03028432,0.0,0.03166621,0.06221966,0.04396117,0.0,0.02858866,0.05949275,0.03739641,0.0632833
8900,0.06619226,0.0,0.0,0.0302448,0.0302448,0.0,0.03337367,0.06003019,0.04830455,0.0,0.02979411,0.05909317,0.03984489,0.06619226
9000,0.06441046,0.0,0.0,0.02711413,0.02711413,0.0,0.03194868,0.06199311,0.04327371,0.0,0.02975037,0.05937024,0.03903708,0.06441046
9100,0.05824445,0.0,0.0,0.02628882,0.02628882,0.0,0.0288202,0.05907083,0.03804437,0.0,0.02679536,0.05696303,0.03398059,0.05824445
9200,0.05860264,0.0,0.0,0.02788862,0.02788862,0.0,0.02930166,0.05844374,0.04085771,0.0,0.02651211,0.05584508,0.03471506,0.05860264
9300,0.06154221,0.0,0.0,0.02804626,0.02804626,0.0,0.0302691,0.05955197,0.04114075,0.0,0.02846848,0.05715154,0.03761751,0.06154221
9400,0.05763351,0.0,0.0,0.02634559,0.02634559,0.0,0.02883301,0.05437273,0.03893411,0.0,0.02616595,0.05168169,0.03373439,0.05763351
9500,0.05427934,0.0,0.0,0.02508234,0.02508234,0.0,0.02673797,0.05439754,0.03478984,0.0,0.02503313,0.05409108,0.03042942,0.05427934
9600,0.0592664,0.0,0.0,0.02593977,0.02593977,0.0,0.02942645,0.05959085,0.03898235,0.0,0.02724597,0.05687431,0.0342996,0.0592664
9700,0.06179593,0.0,0.0,0.02696302,0.02696302,0.0,0.03099784,0.05934279,0.04335223,0.0,0.02810179,0.0583114,0.03617263,0.06179593
9800,0.066404,0.0,0.0,0.02701051,0.02701051,0.0,0.03274985,0.06061347,0.04713795,0.0,0.0309531,0.05894317,0.04343899,0.066404
9900,0.05475724,0.0,0.0,0.02669221,0.02669221,0.0,0.02720424,0.05683744,0.03577276,0.0,0.02488379,0.05405824,0.03116792,0.05475724
10000,0.06061093,0.0,0.0,0.02986237,0.02986237,0.0,0.02997849,0.05785273,0.04172291,0.0,0.0276462,0.05758784,0.03598998,0.06061093
10100,0.05812529,0.0,0.0,0.0257179,0.0257179,0.0,0.0288771,0.0565046,0.03909963,0.0,0.0266764,0.05532182,0.03436496,0.05812529
10200,0.05835396,0.0,0.0,0.02592499,0.02592499,0.0,0.02937855,0.05422746,0.04185025,0.0,0.02638291,0.05243229,0.035033,0.05835396
10300,0.06160447,0.0,0.0,0.02771358,0.02771358,0.0,0.03133491,0.05762669,0.04619915,0.0,0.0274982,0.05415589,0.03776676,0.06160447
10400,0.05452046,0.0,0.0,0.02633898,0.02633898,0.0,0.02715194,0.05129162,0.03764247,0.0,0.02473462,0.04860832,0.03277495,0.05452046
10500,0.0566108,0.0,0.0,0.02806585,0.02806585,0.0,0.02821507,0.05314776,0.04002235,0.0,0.02558915,0.05030966,0.03429165,0.0566108
10600,0.05273489,0.0,0.0,0.02571847,0.02571847,0.0,0.02634954,0.05141468,0.03659877,0.0,0.0238135,0.04873256,0.03090853,0.05273489
10700,0.05585062,0.0,0.0,0.02430386,0.02430386,0.0,0.02796504,0.05374904,0.03806559,0.0,0.02545519,0.0515849,0.0331152,0.05585062
10800,0.05222306,0.0,0.0,0.02411893,0.02411893,0.0,0.02592501,0.05148067,0.03465134,0.0,0.02388615,0.05059399,0.03014368,0.05222306
10900,0.05344674,0.0,0.0,0.02389788,0.02389788,0.0,0.02638631,0.05170584,0.03560881,0.0,0.02467064,0.04967599,0.03220563,0.05344674
11000,0.04967095,0.0,0.0,0.02333983,0.02333983,0.0,0.02464299,0.05256569,0.03195926,0.0,0.02269398,0.04962359,0.02867697,0.04967095
11100,0.04655925,0.0,0.0,0.0225147,0.0225147,0.0,0.0229674,0.04751083,0.0296065,0.0,0.02134038,0.04624443,0.02648437,0.04655925
11200,0.04983377,0.0,0.0,0.02350024,0.02350024,0.0,0.02473237,0.05022283,0.03259395,0.0,0.02275137,0.04754782,0.02870366,0.04983377
11300,0.04805103,0.0,0.0,0.02262443,0.02262443,0.0,0.02412188,0.0482903,0.03296635,0.0,0.02166671,0.04617051,0.02760101,0.04805103
11400,0.0537435,0.0,0.0,0.02119071,0.02119071,0.0,0.02726068,0.04868573,0.03764122,0.0,0.02436375,0.04681725,0.03262658,0.0537435
